account_number;period;tariff;charged_amount;paid_amount;balance;last_payment_date;inn;phone;status
ЛС-547898260;2025-11;Домашний-500;1328.66;1328.66;-1294.32;2025-11-12;159625719760;+7(917)229-12-21;active
ЛС-547898260;2025-12;Домашний-500;1324.05;579.62;-2038.75;2025-12-18;159625719760;+7(917)229-12-21;active
ЛС-169542961;2025-10;Корпоративный;35714.32;35714.32;0.0;2025-10-02;9831030324;;active
ЛС-169542961;2025-11;Корпоративный;31100.98;31100.98;0.0;2025-11-20;9831030324;;active
ЛС-169542961;2025-12;Корпоративный;37840.38;37840.38;0.0;2025-12-20;9831030324;;active
ЛС-168446267;2025-10;Корпоративный;30326.16;30326.16;0.0;2025-10-25;9831030324;+7(916)237-87-80;active
ЛС-168446267;2025-11;Корпоративный;34365.97;34365.97;0.0;2025-11-28;9831030324;+7(916)237-87-80;active
ЛС-168446267;2025-12;Корпоративный;38869.64;0.0;-38869.64;;9831030324;+7(916)237-87-80;active
ЛС-781287942;2025-10;Домашний-100;559.4;280.23;-279.17;2025-10-04;104806757123;+7(960)676-20-48;active
ЛС-781287942;2025-11;Домашний-100;728.04;728.04;-279.17;2025-11-24;104806757123;+7(960)676-20-48;active
ЛС-781287942;2025-12;Домашний-100;550.99;550.99;-279.17;2025-12-09;104806757123;+7(960)676-20-48;active
ЛС-789619971;2025-10;Домашний-100;585.49;585.49;0.0;2025-10-16;202423447305;+7 981 969 98 94;active
ЛС-789619971;2025-11;Домашний-100;726.09;726.09;0.0;2025-11-07;202423447305;+7 981 969 98 94;active
ЛС-789619971;2025-12;Домашний-100;625.62;625.62;0.0;2025-12-17;202423447305;+7 981 969 98 94;active
ЛС-669835539;2025-10;Домашний-500;1459.1;1459.1;0.0;2025-10-08;999927517588;+7(906)357-90-44;active
ЛС-669835539;2025-11;Домашний-500;1261.94;468.74;-793.2;2025-11-10;999927517588;+7(906)357-90-44;active
ЛС-669835539;2025-12;Домашний-500;1490.4;1490.4;-793.2;2025-12-21;999927517588;+7(906)357-90-44;active
ЛС-664985297;2025-10;Домашний-300;1000.85;1000.85;0.0;2025-10-14;124986634209;+7(951)353-65-68;active
ЛС-664985297;2025-11;Домашний-300;889.28;1281.39;392.11;2025-11-25;124986634209;+7(951)353-65-68;active
ЛС-664985297;2025-12;Домашний-300;1015.1;1015.1;392.11;2025-12-24;124986634209;+7(951)353-65-68;active
ЛС-666716493;2025-10;Бизнес-500;9723.56;1469.33;-8254.23;2025-10-15;1505057397;+7 960 856 88 20;active
ЛС-666716493;2025-11;Бизнес-500;11493.78;11493.78;-8254.23;2025-11-10;1505057397;+7 960 856 88 20;active
ЛС-666716493;2025-12;Бизнес-500;11781.81;11781.81;-8254.23;2025-12-06;1505057397;+7 960 856 88 20;active
ЛС-662898027;2025-10;Бизнес-500;9418.7;9418.7;0.0;2025-10-25;1505057397;+7(960)856-88-20;active
ЛС-662898027;2025-11;Бизнес-500;9162.45;9162.45;0.0;2025-11-06;1505057397;+7(960)856-88-20;active
ЛС-662898027;2025-12;Бизнес-500;9613.12;9613.12;0.0;2025-12-22;1505057397;+7(960)856-88-20;active
ЛС-661487271;2025-10;Бизнес-500;9476.19;9476.19;0.0;2025-10-06;1505057397;+7(960)856-88-20;active
ЛС-661487271;2025-11;Бизнес-500;9175.33;9175.33;0.0;2025-11-24;1505057397;+7(960)856-88-20;active
ЛС-661487271;2025-12;Бизнес-500;8093.06;1996.68;-6096.38;2025-12-09;1505057397;+7(960)856-88-20;active
ЛС-783426433;2025-10;Домашний-300;953.89;953.89;0.0;2025-10-17;423421089028;7951170-51-50;active
ЛС-783426433;2025-11;Домашний-300;951.56;951.56;0.0;2025-11-25;423421089028;7951170-51-50;active
ЛС-783426433;2025-12;Домашний-300;867.76;0.0;-867.76;2025-09-06;423421089028;7951170-51-50;active
ЛС-529500479;2025-10;Корпоративный;37456.23;37456.23;0.0;2025-10-24;4278774701;+7(960)617-68-40;active
ЛС-529500479;2025-11;Корпоративный;39587.14;39587.14;0.0;2025-11-27;4278774701;+7(960)617-68-40;active
ЛС-529500479;2025-12;Корпоративный;35457.86;35457.86;0.0;2025-12-11;4278774701;+7(960)617-68-40;active
ЛС-527480162;2025-10;Корпоративный;25563.11;25563.11;0.0;2025-10-02;4278774701;+7(960)617-68-40;active
ЛС-527480162;2025-11;Корпоративный;39896.89;39896.89;0.0;2025-11-07;4278774701;+7(960)617-68-40;active
ЛС-527480162;2025-12;Корпоративный;38747.29;38747.29;0.0;2025-12-25;4278774701;+7(960)617-68-40;active
ЛС-787308715;2025-10;Домашний-100;714.79;251.8;-462.99;2025-10-23;460244654677;+7(910)137-55-18;suspended
ЛС-787308715;2025-11;Домашний-100;574.44;574.44;-462.99;2025-11-26;460244654677;+7(910)137-55-18;suspended
ЛС-787308715;2025-12;Домашний-100;578.28;0.0;-1041.27;2025-09-15;460244654677;+7(910)137-55-18;suspended
ЛС-526683496;2025-10;Всё включено;2415.02;0.0;-2415.02;2025-04-19;983565179624;+7 905 719 63 99;active
ЛС-526683496;2025-11;Всё включено;1863.99;1863.99;-2415.02;2025-11-16;983565179624;+7 905 719 63 99;active
ЛС-526683496;2025-12;Всё включено;1951.75;1951.75;-2415.02;2025-12-11;983565179624;+7 905 719 63 99;active
ЛС-167871888;2025-10;Игровой;1419.61;1419.61;0.0;2025-10-02;634001276223;89266094832;suspended
ЛС-167871888;2025-11;Игровой;1761.68;1761.68;0.0;2025-11-25;634001276223;89266094832;suspended
ЛС-167871888;2025-12;Игровой;1705.94;1705.94;0.0;2025-12-25;634001276223;89266094832;suspended
ЛС-779330674;2025-10;Домашний-500;1584.68;1584.68;0.0;2025-10-04;859574988558;+7(910)783-97-85;active
ЛС-779330674;2025-11;Домашний-500;1384.69;1384.69;0.0;2025-11-14;859574988558;+7(910)783-97-85;active
ЛС-779330674;2025-12;Домашний-500;1511.57;1511.57;0.0;2025-12-17;859574988558;+7(910)783-97-85;active
ЛС-613461446;2025-10;Домашний-300;803.2;480.6;-322.6;2025-10-01;778305573713;89818654615;active
ЛС-613461446;2025-11;Домашний-300;975.83;975.83;-322.6;2025-11-14;778305573713;89818654615;active
ЛС-613461446;2025-12;Домашний-300;833.6;462.31;-693.89;2025-12-08;778305573713;89818654615;active
ЛС-778475283;2025-10;Домашний-100;687.68;687.68;0.0;2025-10-21;862381152232;+7(910)285-32-81;active
ЛС-778475283;2025-11;Домашний-100;690.57;690.57;0.0;2025-11-10;862381152232;+7(910)285-32-81;active
ЛС-778475283;2025-12;Домашний-100;714.61;714.61;0.0;2025-12-24;862381152232;+7(910)285-32-81;active
ЛС-782863040;2025-10;Всё включено;2435.56;2435.56;0.0;2025-10-20;525703332959;+7(926)467-33-38;suspended
ЛС-782863040;2025-11;Всё включено;2276.08;2276.08;0.0;2025-11-20;525703332959;+7(926)467-33-38;suspended
ЛС-782863040;2025-12;Всё включено;2354.46;0.0;-2354.46;;525703332959;+7(926)467-33-38;suspended
ЛС-161822387;2025-10;Всё включено;1849.64;856.61;-993.03;2025-10-10;549466720108;+7(910)373-92-12;active
ЛС-161822387;2025-11;Всё включено;1876.2;1876.2;-993.03;2025-11-08;549466720108;+7(910)373-92-12;active
ЛС-161822387;2025-12;Всё включено;2077.9;2077.9;-993.03;2025-12-27;549466720108;+7(910)373-92-12;active
ЛС-782311678;2025-10;Домашний-300;807.91;94.38;-713.53;2025-10-27;861209281578;+7(905)516-94-19;active
ЛС-782311678;2025-11;Домашний-300;1016.89;1016.89;-713.53;2025-11-20;861209281578;+7(905)516-94-19;active
ЛС-782311678;2025-12;Домашний-300;980.59;0.0;-1694.12;;861209281578;+7(905)516-94-19;active
ЛС-772835415;2025-10;Домашний-100;617.54;0.0;-617.54;;;+7(909)844-10-49;suspended
ЛС-772835415;2025-11;Домашний-100;699.2;699.2;-617.54;2025-11-05;;+7(909)844-10-49;suspended
ЛС-772835415;2025-12;Домашний-100;653.94;653.94;-617.54;2025-12-24;;+7(909)844-10-49;suspended
ЛС-527515627;2025-10;Домашний-300;812.86;812.86;0.0;2025-10-01;876958741314;+7(961)557-51-41;active
ЛС-527515627;2025-11;Домашний-300;1033.41;1033.41;0.0;2025-11-16;876958741314;+7(961)557-51-41;active
ЛС-527515627;2025-12;Домашний-300;1080.68;1080.68;0.0;2025-12-26;876958741314;+7(961)557-51-41;active
ЛС-660389608;2025-10;Корпоративный;25695.38;25695.38;0.0;2025-10-04;5010783567;+7 926 900 39 12;active
ЛС-660389608;2025-11;Корпоративный;36195.14;36195.14;0.0;2025-11-28;5010783567;+7 926 900 39 12;active
ЛС-660389608;2025-12;Корпоративный;25269.53;27911.2;2641.67;2025-12-02;5010783567;+7 926 900 39 12;active
ЛС-773653621;2025-10;Игровой;1660.13;1660.13;0.0;2025-10-13;853605117160;+7(917)952-86-78;active
ЛС-773653621;2025-11;Игровой;1598.92;1598.92;0.0;2025-11-27;853605117160;+7(917)952-86-78;active
ЛС-773653621;2025-12;Игровой;1835.62;1992.48;156.86;2025-12-15;853605117160;+7(917)952-86-78;active
ЛС-779429920;2025-10;Домашний-500;1229.07;1229.07;0.0;2025-10-07;642451908261;+7(906)127-92-35;active
ЛС-779429920;2025-11;Домашний-500;1239.98;0.0;-1239.98;2025-06-02;642451908261;+7(906)127-92-35;active
ЛС-779429920;2025-12;Домашний-500;1526.96;1526.96;-1239.98;2025-12-06;642451908261;+7(906)127-92-35;active
ЛС-549887749;2025-10;Бизнес-100;3872.48;1127.52;-2744.96;2025-10-25;8043103856;+7(950)771-92-51;suspended
ЛС-549887749;2025-11;Бизнес-100;4122.74;4122.74;-2744.96;2025-11-20;8043103856;+7(950)771-92-51;suspended
ЛС-549887749;2025-12;Бизнес-100;3421.72;3421.72;-2744.96;2025-12-09;8043103856;+7(950)771-92-51;suspended
ЛС-542424375;2025-10;Бизнес-100;3580.8;3580.8;0.0;2025-10-04;8043103856;+7(950)771-92-51;suspended
ЛС-542424375;2025-11;Бизнес-100;3484.2;3484.2;0.0;2025-11-01;8043103856;+7(950)771-92-51;suspended
ЛС-542424375;2025-12;Бизнес-100;4587.62;4587.62;0.0;2025-12-25;8043103856;+7(950)771-92-51;suspended
ЛС-544025472;2025-10;Бизнес-100;3388.14;3388.14;0.0;2025-10-16;8043103856;+7(950)771-92-51;active
ЛС-544025472;2025-11;Бизнес-100;4725.67;4725.67;0.0;2025-11-24;8043103856;+7(950)771-92-51;active
ЛС-544025472;2025-12;Бизнес-100;4787.45;0.0;-4787.45;;8043103856;+7(950)771-92-51;active
ЛС-549284222;2025-10;Бизнес-100;3748.61;3748.61;0.0;2025-10-02;8043103856;+7(950)771-92-51;active
ЛС-549284222;2025-11;Бизнес-100;3204.95;3204.95;0.0;2025-11-23;8043103856;+7(950)771-92-51;active
ЛС-549284222;2025-12;Бизнес-100;4387.93;4387.93;0.0;2025-12-02;8043103856;+7(950)771-92-51;active
ЛС-523978570;2025-10;Всё включено;2057.77;2057.77;0.0;2025-10-23;989480186448;+7 910 264 25 67;active
ЛС-523978570;2025-11;Всё включено;1845.39;1845.39;0.0;2025-11-19;989480186448;+7 910 264 25 67;active
ЛС-523978570;2025-12;Всё включено;1927.24;2886.48;959.24;2025-12-09;989480186448;+7 910 264 25 67;active
ЛС-616650237;2025-10;Корпоративный+;74219.75;74219.75;0.0;2025-10-20;2772256053;+7 909 294 46 15;suspended
ЛС-616650237;2025-11;Корпоративный+;71184.85;71184.85;0.0;2025-11-21;2772256053;+7 909 294 46 15;suspended
ЛС-616650237;2025-12;Корпоративный+;62622.14;62622.14;0.0;2025-12-26;2772256053;+7 909 294 46 15;suspended
ЛС-614167872;2025-10;Корпоративный+;61276.04;61276.04;0.0;2025-10-10;2772256053;+7(909)294-46-15;closed
ЛС-614167872;2025-11;Корпоративный+;74908.47;74908.47;0.0;2025-11-25;2772256053;+7(909)294-46-15;closed
ЛС-614167872;2025-12;Корпоративный+;68009.32;68009.32;0.0;2025-12-22;2772256053;+7(909)294-46-15;closed
ЛС-525195675;2025-10;Домашний-100;702.22;702.22;0.0;2025-10-03;279899488566;+7(926)618-82-86;active
ЛС-525195675;2025-11;Домашний-100;727.83;727.83;0.0;2025-11-18;279899488566;+7(926)618-82-86;active
ЛС-525195675;2025-12;Домашний-100;706.71;706.71;0.0;2025-12-21;279899488566;+7(926)618-82-86;active
ЛС-167810509;2025-10;Домашний-300;1085.58;1085.58;0.0;2025-10-11;194047604409;+7(903)983-70-87;active
ЛС-167810509;2025-11;Домашний-300;969.6;969.6;0.0;2025-11-25;194047604409;+7(903)983-70-87;active
ЛС-167810509;2025-12;Домашний-300;950.13;950.13;0.0;2025-12-20;194047604409;+7(903)983-70-87;active
ЛС-669221704;2025-10;Домашний-500;1516.92;1516.92;0.0;2025-10-06;496342898760;+7(950)917-91-51;suspended
ЛС-669221704;2025-11;Домашний-500;1556.22;753.59;-802.63;2025-11-08;496342898760;+7(950)917-91-51;suspended
ЛС-669221704;2025-12;Домашний-500;1317.77;319.6;-1800.8;2025-12-18;496342898760;+7(950)917-91-51;suspended
ЛС-661731671;2025-10;Домашний-100;631.56;631.56;0.0;2025-10-18;147266023515;89511271957;suspended
ЛС-661731671;2025-11;Домашний-100;644.6;644.6;0.0;2025-11-04;147266023515;89511271957;suspended
ЛС-661731671;2025-12;Домашний-100;641.44;641.44;0.0;2025-12-01;147266023515;89511271957;suspended
ЛС-610583668;2025-10;Всё включено;2109.39;2109.39;0.0;2025-10-10;213407851699;+7 925 890 89 70;suspended
ЛС-610583668;2025-11;Всё включено;2193.16;2193.16;0.0;2025-11-08;213407851699;+7 925 890 89 70;suspended
ЛС-610583668;2025-12;Всё включено;2164.0;2164.0;0.0;2025-12-22;213407851699;+7 925 890 89 70;suspended
ЛС-783970798;2025-10;Домашний-500;1465.02;1465.02;0.0;2025-10-21;957973638318;+7(915)656-97-50;active
ЛС-783970798;2025-11;Домашний-500;1297.58;1297.58;0.0;2025-11-05;957973638318;+7(915)656-97-50;active
ЛС-783970798;2025-12;Домашний-500;1462.9;1462.9;0.0;2025-12-01;957973638318;+7(915)656-97-50;active
ЛС-167193678;2025-10;Домашний-300;1048.4;1048.4;0.0;2025-10-14;502470288141;7909235-78-68;active
ЛС-167193678;2025-11;Домашний-300;1066.18;0.0;-1066.18;2025-07-11;502470288141;7909235-78-68;active
ЛС-167193678;2025-12;Домашний-300;808.98;808.98;-1066.18;2025-12-26;502470288141;7909235-78-68;active
ЛС-782521310;2025-10;Бизнес-500;8588.97;8588.97;0.0;2025-10-12;1212606501;+7(906)588-86-30;active
ЛС-782521310;2025-11;Бизнес-500;10178.0;570.97;-9607.03;2025-11-18;1212606501;+7(906)588-86-30;active
ЛС-782521310;2025-12;Бизнес-500;9529.74;9529.74;-9607.03;2025-12-14;1212606501;+7(906)588-86-30;active
ЛС-785542609;2025-10;Домашний-100;676.07;676.07;0.0;2025-10-07;955128177512;+7(917)706-57-82;active
ЛС-785542609;2025-11;Домашний-100;552.99;552.99;0.0;2025-11-14;955128177512;+7(917)706-57-82;active
ЛС-785542609;2025-12;Домашний-100;569.65;569.65;0.0;2025-12-05;955128177512;+7(917)706-57-82;active
ЛС-613203197;2025-10;Домашний-100;703.3;703.3;0.0;2025-10-11;116049860372;+7(909)830-92-74;closed
ЛС-613203197;2025-11;Домашний-100;664.3;664.3;0.0;2025-11-25;116049860372;+7(909)830-92-74;closed
ЛС-613203197;2025-12;Домашний-100;574.04;574.04;0.0;2025-12-25;116049860372;+7(909)830-92-74;closed
ЛС-529009378;2025-10;Всё включено;1986.93;1986.93;0.0;2025-10-08;109538557421;+7(960)843-45-40;active
ЛС-529009378;2025-11;Всё включено;2211.33;2211.33;0.0;2025-11-28;109538557421;+7(960)843-45-40;active
ЛС-529009378;2025-12;Всё включено;2156.32;2156.32;0.0;2025-12-02;109538557421;+7(960)843-45-40;active
ЛС-528254780;2025-10;Корпоративный;37487.95;22.0;-37465.95;2025-10-22;5578317456;89252594811;closed
ЛС-528254780;2025-11;Корпоративный;37783.12;37783.12;-37465.95;2025-11-13;5578317456;89252594811;closed
ЛС-528254780;2025-12;Корпоративный;38610.09;38610.09;-37465.95;2025-12-02;5578317456;89252594811;closed
ЛС-163467541;2025-10;Всё включено;1881.75;1881.75;0.0;2025-10-13;134502958676;;active
ЛС-163467541;2025-11;Всё включено;2152.73;1051.8;-1100.93;2025-11-11;134502958676;;active
ЛС-163467541;2025-12;Всё включено;2376.49;2376.49;-1100.93;2025-12-01;134502958676;;active
ЛС-165398402;2025-10;Корпоративный;25718.74;9444.96;-16273.78;2025-10-09;9700794200;+7(981)379-86-42;active
ЛС-165398402;2025-11;Корпоративный;26201.57;26201.57;-16273.78;2025-11-03;9700794200;+7(981)379-86-42;active
ЛС-165398402;2025-12;Корпоративный;37867.55;37867.55;-16273.78;2025-12-15;9700794200;+7(981)379-86-42;active
ЛС-168914161;2025-10;Корпоративный;31116.87;3657.47;-27459.4;2025-10-19;9700794200;+7(981)379-86-42;suspended
ЛС-168914161;2025-11;Корпоративный;39241.36;39241.36;-27459.4;2025-11-21;9700794200;+7(981)379-86-42;suspended
ЛС-168914161;2025-12;Корпоративный;27154.72;27154.72;-27459.4;2025-12-08;9700794200;+7(981)379-86-42;suspended
ЛС-162846398;2025-10;Корпоративный;34562.54;34562.54;0.0;2025-10-16;9700794200;+7(981)379-86-42;active
ЛС-162846398;2025-11;Корпоративный;31609.74;31609.74;0.0;2025-11-13;9700794200;+7(981)379-86-42;active
ЛС-162846398;2025-12;Корпоративный;27434.68;27434.68;0.0;2025-12-15;9700794200;+7(981)379-86-42;active
ЛС-165547435;2025-10;Корпоративный;38281.53;38281.53;0.0;2025-10-25;9700794200;+7(981)379-86-42;active
ЛС-165547435;2025-11;Корпоративный;37945.24;37945.24;0.0;2025-11-20;9700794200;+7(981)379-86-42;active
ЛС-165547435;2025-12;Корпоративный;27057.9;37917.5;10859.6;2025-12-24;9700794200;+7(981)379-86-42;active
ЛС-526945314;2025-10;Бизнес-100;4744.9;4744.9;0.0;2025-10-27;1671657262;+7(925)730-78-71;active
ЛС-526945314;2025-11;Бизнес-100;3948.28;3948.28;0.0;2025-11-02;1671657262;+7(925)730-78-71;active
ЛС-526945314;2025-12;Бизнес-100;4963.96;4963.96;0.0;2025-12-20;1671657262;+7(925)730-78-71;active
ЛС-527379965;2025-10;Бизнес-100;3133.59;3133.59;0.0;2025-10-01;1671657262;+7(925)730-78-71;active
ЛС-527379965;2025-11;Бизнес-100;3794.56;3794.56;0.0;2025-11-18;1671657262;+7(925)730-78-71;active
ЛС-527379965;2025-12;Бизнес-100;3525.6;3525.6;0.0;2025-12-07;1671657262;+7(925)730-78-71;active
ЛС-520752735;2025-10;Бизнес-100;3405.33;3405.33;0.0;2025-10-05;1671657262;+7(925)730-78-71;active
ЛС-520752735;2025-11;Бизнес-100;4908.39;4908.39;0.0;2025-11-23;1671657262;+7(925)730-78-71;active
ЛС-520752735;2025-12;Бизнес-100;4861.22;4861.22;0.0;2025-12-13;1671657262;+7(925)730-78-71;active
ЛС-524549480;2025-10;Бизнес-100;3217.43;3217.43;0.0;2025-10-03;1671657262;+7(925)730-78-71;active
ЛС-524549480;2025-11;Бизнес-100;3928.51;3928.51;0.0;2025-11-06;1671657262;+7(925)730-78-71;active
ЛС-524549480;2025-12;Бизнес-100;4356.07;0.0;-4356.07;;1671657262;+7(925)730-78-71;active
ЛС-772699969;2025-10;Всё включено;1953.21;1953.21;0.0;2025-10-27;257090859914;+7(926)687-33-12;active
ЛС-772699969;2025-11;Всё включено;2159.31;2159.31;0.0;2025-11-05;257090859914;+7(926)687-33-12;active
