client_id;segment;company_name;contact_name;inn;phone;email;region;manager;contract_date;account_numbers;status;last_activity_date
CLT-000958;B2C;;Зайцев Милица Фомич;570465689698;+7(981)122-37-58;zaytsev573@bk.ru;Екатеринбург;;2021-07-22;ЛС-660048379;active;2025-10-02
CLT-000229;B2B;ООО (АСВ);Соколова Фортунат Викторович;5275230837;+7(905)956-91-76;sokolova@(asv).solutions;Москва;Морозов И.П.;2020-10-19;ЛС-776470900;active;2025-11-11
CLT-000773;B2C;;Русаков Милан Витальевич;491019335389;+7(915)237-30-48;rusakov96@inbox.ru;Москва;;2024-12-06;ЛС-779360060;active;2025-11-02
CLT-000507;B2C;;Артемьев Соломон Феликсовна;355618444218;+7(910)714-95-83;artemev489@bk.ru;Нижний Новгород;;2019-06-23;ЛС-527812248;active;2025-12-21
CLT-000741;B2C;;Романова Терентий Вилорович;941947855011;+7(916)548-53-38;romanova543@gmail.com;Нижний Новгород;;2024-11-10;ЛС-521072887;active;2025-11-07
CLT-000044;B2B;"ООО ""«Нестеров»""";Баранов Софон Данилович;6415667652;+7(981)808-73-57;селезнева449@gmail.com;Ростов-на-Дону;Лебедева Н.Г.;2018-05-23;"ЛС-614161692;ЛС-618451154;ЛС-614796275;ЛС-617059640;ЛС-611658202";active;2025-12-16
CLT-000420;B2C;;Бобылев Роман Святославовна;536453804421;+7(905)164-73-54;bobylev635@mail.ru;Казань;;2019-09-27;ЛС-161701595;active;2025-12-16
CLT-000775;B2C;;Жданова Вениамин Александрович;717623133610;+7(925)389-21-65;zhdanova141@gmail.com;Новосибирск;;2024-02-27;ЛС-541654413;active;2025-10-10
CLT-000655;B2C;;Андреева Мина Кузьминична;763454434414;+7(909)505-82-87;гаврилова626@inbox.ru;Новосибирск;;2025-06-12;ЛС-543449743;active;2025-11-19
CLT-000780;B2C;;Рожков Эммануил Константиновна;704761437884;+7(925)317-68-16;rozhkov746@inbox.ru;Новосибирск;;2024-03-29;ЛС-541875646;active;2025-11-22
CLT-000125;B2B;ИП Колесников Ф.А.;Зиновьева Таисия Вадимовна;5578317456;+7(925)259-48-11;zinoveva@kolesnikovf.a..company;Нижний Новгород;Фёдорова Л.С.;2021-05-12;ЛС-528254780;active;2025-12-23
CLT-000615;B2C;;Ларионов Федосий Иосифович;222759500260;+7(906)427-24-53;larionov884@yandex.ru;Москва;;2023-11-30;ЛС-775947950;active;2025-11-04
CLT-000186;B2B;ИП Ильин Р.Е.;Родионова О.Е.;2713578529;+7(926)472-65-35;rodionova@ilinr.e..corp;Новосибирск;Алексеев В.Р.;2020-03-30;"ЛС-541834404;ЛС-549639191;ЛС-549541987;ЛС-546351484";active;2025-12-15
CLT-000849;B2C;;Тимофеева Аристарх Андреевна;879780234456;+7(926)369-62-70;timofeeva830@bk.ru;Казань;;2023-11-05;ЛС-160366401;active;2025-10-18
CLT-000055;B2B;"АО ""Никонова»""";Григорий Тарасович Ковалев;6499045301;+7(980)414-30-61;kovalev@nikonova.group;Екатеринбург;Новикова Т.М.;2022-12-15;"ЛС-664145933;ЛС-662727956;ЛС-668783391;ЛС-668785191;ЛС-660883982";active;2025-11-23
CLT-000641;B2C;;Харитонова Екатерина Демьянович;413695528620;+7(915)689-90-72;kharitonova353@yandex.ru;Москва;;2020-09-09;ЛС-775953322;active;2025-10-14
CLT-000223;B2B;Моторс, ПАО;Панов Ольга Бенедиктович;9539078956;+7(980)578-65-62;"panov@p""motors.tech";Новосибирск;Новикова Т.М.;2024-02-15;"ЛС-547546027;ЛС-543415148;ЛС-548814311";active;2025-12-15
CLT-000743;B2C;;Доронин Виктор Леонидовна;818375307681;+7(903)286-46-80;doronin690@mail.ru;Екатеринбург;;2021-11-18;ЛС-665578002;active;2025-10-09
CLT-000862;B2C;;Михайлова Марина Елизарович;902693315423;+7(903)513-14-16;mikhaylova200@yandex.ru;Нижний Новгород;;2020-07-19;ЛС-522865505;active;2025-10-08
CLT-000776;B2C;;Носкова Вера Федосеевич;876857606349;+7(926)284-89-15;noskova902@gmail.com;Санкт-Петербург;;2023-12-13;ЛС-781755188;active;2025-11-05
CLT-000592;B2C;;Лапин Флорентин Ниловна;374897917763;+7(917)780-47-92;lapin502@yandex.ru;Санкт-Петербург;;2024-04-28;ЛС-780388621;active;2025-10-27
CLT-000099;B2B;Блохин М.Ж., ИП;Шестакова Владилен Ниловна;2143744701;+7(915)995-15-47;shestakova@blokhinm.zh..pro;Ростов-на-Дону;Морозов И.П.;2022-09-24;"ЛС-615611002;ЛС-612557941;ЛС-615521667";active;2025-10-19
CLT-000604;B2C;;Федотов Капитон Николаевна;909521755851;+7(980)598-68-47;fedotov688@mail.ru;Москва;;2025-01-28;ЛС-777469211;active;2025-12-22
CLT-000875;B2C;;Гришина Анна Романовна;240984101679;+7(916)138-19-42;grishina94@bk.ru;Ростов-на-Дону;;2019-07-14;ЛС-616049910;active;2025-12-10
CLT-000529;B2C;;Лихачев Дементий Натановна;720534407779;+7(926)500-30-17;likhachev907@inbox.ru;Нижний Новгород;;2025-03-25;ЛС-526629250;active;2025-11-13
CLT-000593;B2C;;Исаев Евграф Рудольфовна;180196304530;+7(960)723-39-51;isaev516@bk.ru;Новосибирск;;2019-05-27;ЛС-544935340;active;2025-10-20
CLT-000342;B2C;;Алевтина Валентинович Соловьева;344670462268;+7(909)576-20-54;soloveva672@mail.ru;Екатеринбург;;2024-02-06;ЛС-660252986;active;2025-10-07
CLT-000796;B2C;;Щербакова Парфен Анатольевна;142986226992;+7(903)493-63-60;shcherbakova990@mail.ru;Санкт-Петербург;;2020-09-24;ЛС-789962356;active;2025-11-15
CLT-000679;B2C;;Глафира Архиповна Комаров;369299007686;+7(915)942-68-65;филиппов384@inbox.ru;Нижний Новгород;;2021-05-28;ЛС-522838963;active;2025-11-15
CLT-000571;B2C;;Гаврилов Тамара Борисовна;973137971669;+7(926)204-62-58;gavrilov153@mail.ru;Екатеринбург;;2021-10-13;ЛС-667407794;active;2025-12-24
CLT-000903;B2C;;Тетерина Чеслав Тихонович;773512724553;+7(917)600-56-96;teterina322@inbox.ru;Санкт-Петербург;;2022-04-17;ЛС-789764878;active;2025-12-11
CLT-000742;B2C;;Суханов Макар Александровна;172790371616;+7(903)665-98-75;sukhanov798@mail.ru;Нижний Новгород;;2021-10-26;ЛС-527223996;active;2025-11-19
CLT-000299;B2B;"АО ""«Бобров""";Меркушева Амвросий Бенедиктович;6934296711;+7(906)356-79-36;merkusheva@bobrov.tech;Москва;Новикова Т.М.;2018-05-27;"ЛС-775374584;ЛС-773845881;ЛС-770569741;ЛС-773283483";active;2025-12-08
CLT-000417;B2C;;Тарасова И.Е.;681021312512;+7(917)897-21-19;tarasova741@mail.ru;Ростов-на-Дону;;2020-03-09;ЛС-615912975;churned;2025-01-23
CLT-000396;B2C;;Якушева Степан Бенедиктович;451571840908;+7(905)799-57-22;yakusheva2@yandex.ru;Санкт-Петербург;;2025-04-26;ЛС-780056409;active;2025-11-13
CLT-000992;B2C;;Сысоев Елисей Александровна;874131351830;+7(910)463-75-57;sysoev274@yandex.ru;Новосибирск;;2025-01-12;ЛС-545815398;active;2025-10-17
CLT-000251;B2B;Фадеев-Агафонова, АО;Петухова М.Б.;3650167318;+7(910)520-25-72;константинова484@inbox.ru;Москва;Морозов И.П.;2024-01-07;ЛС-772437654;active;2025-10-15
CLT-000866;B2C;;Самойлова В.А.;124986634209;+7(951)353-65-68;samoylova641@inbox.ru;Екатеринбург;;2021-08-08;ЛС-664985297;active;2025-11-06
CLT-000853;B2C;;Рогова Агафья Даниилович;914134476094;+7(916)810-72-67;rogova27@gmail.com;Екатеринбург;;2019-04-28;ЛС-669286433;active;2025-12-08
CLT-000959;B2C;;Бурова Лидия Глебович;415922912706;+7(950)712-38-45;burova45@mail.ru;Екатеринбург;;2024-01-25;ЛС-660629118;active;2025-11-13
CLT-000556;B2C;;Кошелев Григорий Владиславович;104879788897;+7(951)800-36-98;koshelev684@gmail.com;Санкт-Петербург;;2021-04-07;ЛС-785238600;active;2025-11-26
CLT-000062;B2B;Лимитед, ООО;Дементьева Измаил Трофимович;9033974014;+7(905)283-50-12;dementeva@limited.solutions;Ростов-на-Дону;Сидорова Е.В.;2021-11-17;"ЛС-619261429;ЛС-613968562";active;2025-11-21
CLT-000717;B2C;;Воронов Прокофий Рубеновна;721953689005;+7(980)587-87-50;voronov62@mail.ru;Ростов-на-Дону;;2024-03-04;ЛС-617325900;active;2025-10-13
CLT-000388;B2C;;Бобров Милий Ефстафьевич;956527155983;+7(950)948-49-22;bobrov655@mail.ru;Казань;;2024-06-11;ЛС-165972634;active;2025-12-05
CLT-000459;B2C;;Максимова Милован Демидович;537685507896;+7(980)721-36-57;maksimova721@yandex.ru;Казань;;2022-12-17;ЛС-169626335;active;2025-10-27
CLT-000961;B2C;;Исакова Архип Эльдаровна;899052217114;+7(961)909-52-63;isakova530@gmail.com;Новосибирск;;2024-07-10;ЛС-548981061;churned;2025-04-20
CLT-000390;B2C;;Шестакова Никифор Васильевич;685626149915;+7(917)553-15-41;shestakova159@bk.ru;Нижний Новгород;;2021-06-03;ЛС-520733337;active;2025-12-13
CLT-000213;B2B;"ПАО ""(Komatsu)""";Сергеева Нестор Даниилович;9700794200;+7(981)379-86-42;"sergeeva@p""(komatsu).pro";Казань;Михайлова О.Н.;2024-09-21;"ЛС-165398402;ЛС-168914161;ЛС-162846398;ЛС-165547435";active;2025-11-19
CLT-000381;B2C;;Елисеева Акулина Ждановна;980858382521;+7(915)750-91-89;eliseeva864@yandex.ru;Казань;;2022-04-29;ЛС-168963406;active;2025-12-02
CLT-000673;B2C;;Копылов Ольга Харлампович;520661549808;+7(950)199-34-36;kopylov229@mail.ru;Ростов-на-Дону;;2019-09-21;ЛС-610049832;active;2025-12-09
CLT-009019;B2C;;Зыкова Фортунат Трифонович;157043315410;+7(906)495-66-63;зыкова993@yandex.ru;Санкт-Петербург;;;;prospect;2025-11-16
CLT-000031;B2B;"ЗАО ""Соболев»""";Фадеева Ярослав Ефимович;3842102053;+7(950)116-32-43;fadeeva@sobolev.solutions;Ростов-на-Дону;Новикова Т.М.;2024-08-28;ЛС-612681177;active;2025-12-24
CLT-000668;B2C;;Авдеева Николай Эльдаровна;139251999452;+7(950)852-24-73;avdeeva177@mail.ru;Нижний Новгород;;2024-02-05;ЛС-522764338;active;2025-10-28
CLT-000240;B2B;"ЗАО ""Мираторг""";Матвеева Валерий Даниловна;2160256434;+7(981)786-25-95;матвеев117@inbox.ru;Санкт-Петербург;Волков К.А.;2021-04-06;"ЛС-788715399;ЛС-781566863";active;2025-10-13
CLT-000582;B2C;;Дементьева Майя Жоресович;908806782141;+7(980)377-62-76;dementeva807@mail.ru;Казань;;2023-09-26;ЛС-165926648;active;2025-11-02
CLT-000970;B2C;;Макарова Анатолий Тимофеевна;576511861564;+7(903)727-83-46;makarova317@mail.ru;Москва;;2024-03-29;ЛС-775398913;active;2025-12-15
CLT-000791;B2C;;Носова Гаврила Ильинична;268069196127;+7(960)501-26-11;nosova34@bk.ru;Москва;;2020-12-18;ЛС-772039170;active;2025-11-02
CLT-000470;B2B;;Емельянова Варвара Даниловна;502369362689;+7(925)315-10-18;emelyanova880@yandex.ru;Москва;;2020-04-12;ЛС-774713727;active;2025-11-15
CLT-000560;B2C;;Карпов Александра Афанасьевна;466538027481;+7(910)882-46-32;karpov93@mail.ru;Казань;;2025-06-19;ЛС-160868250;active;2025-10-15
CLT-000419;B2C;;Зиновьев Евфросиния Борисовна;172801234289;+7(916)816-25-99;zinovev193@mail.ru;Нижний Новгород;;2023-08-16;ЛС-525326949;active;2025-10-27
CLT-000404;B2C;;Кулакова Варлаам Юльевич;549411631873;+7(910)630-14-70;kulakova112@inbox.ru;Казань;;2023-11-21;ЛС-163062113;active;2025-11-01
CLT-000663;B2C;;Маслова Ксения Эдгардович;403033467711;+7(961)902-68-56;maslova449@mail.ru;Санкт-Петербург;;2019-08-21;ЛС-782799553;active;2025-11-21
CLT-000963;B2C;;Лебедева Вышеслав Евгеньевна;489990682013;+7(903)611-19-64;lebedeva357@inbox.ru;Москва;;2021-09-18;ЛС-772163361;active;2025-12-06
CLT-000217;B2B;Сазонова, ЗАО;Сысоев Агафон Ниловна;6058319971;+7(980)692-25-20;sysoev@sazonova.tech;Екатеринбург;Волков К.А.;2022-11-04;;active;2025-12-22
CLT-000868;B2C;;Белоусова Степан Димитриевич;795247466535;+7(916)674-84-99;belousova131@inbox.ru;Санкт-Петербург;;2024-07-15;ЛС-788532436;active;2025-10-13
CLT-000163;B2B;"ЗАО ""«Панфилова-Белова»""";София Львовна Стрелкова;1937618478;+7(980)116-14-53;strelkova@panfilovabelova.company;Москва;Алексеев В.Р.;2024-07-01;ЛС-775061387;active;2025-10-10
CLT-000433;B2C;;Фомичева Ефрем Эльдаровна;686239453546;+7(909)766-46-67;fomicheva457@mail.ru;Казань;;2020-03-13;ЛС-168632106;active;2025-11-12
CLT-000966;B2C;;Сазонов Н.А.;336018639945;+7(925)200-36-81;sazonov326@gmail.com;Ростов-на-Дону;;2019-02-05;ЛС-611563093;active;2025-10-03
CLT-000025;B2B;"ПАО ""«Поляков»""";Тимофеев Агата Владиленович;2586578091;+7(917)746-97-46;"timofeev@p""«polyakov.corp";Казань;Козлов Д.И.;2023-12-16;"ЛС-161611724;ЛС-160050455";active;2025-10-21
CLT-000274;B2B;ИП Мухин П.И.;Васильева Христофор Борисович;3098196027;+7(951)291-40-93;vasileva@mukhinp.i..corp;Москва;Лебедева Н.Г.;2019-03-15;"ЛС-774383640;ЛС-774120911";active;2025-12-27
CLT-009031;B2B;"ООО ""«Гуляева»""";Юдин Селиван Аверьянович;9023303070;+7(946)821-35-45;юдин378@inbox.ru;Казань;Зимина Л.Д.;;;prospect;2025-12-13
CLT-000686;B2C;;Суханова Савелий Харлампович;981649804450;+7(915)778-91-75;медведева677@yandex.ru;Нижний Новгород;;2024-02-22;ЛС-525210262;active;2025-12-08
CLT-000622;B2C;;Корнилова Софон Викентьевич;698875921299;+7(961)419-31-60;kornilova237@mail.ru;Екатеринбург;;2024-11-02;ЛС-666202755;active;2025-12-01
CLT-000326;B2C;;Рогов Аскольд Тихонович;970562271043;+7(916)810-22-78;rogov339@inbox.ru;Санкт-Петербург;;2025-04-09;ЛС-780979215;active;2025-12-28
CLT-000916;B2C;;Овчинникова Никита Жоресович;934515025285;+7(926)536-23-40;ovchinnikova824@mail.ru;Казань;;2019-02-02;ЛС-167308972;active;2025-12-22
CLT-000220;B2B;"АО ""Нижнекамскнефтехим""";Артемьева Максим Константиновна;7362050150;+7(909)245-47-66;artemeva@nizhnekamskneftekhim.group;Екатеринбург;Михайлова О.Н.;2019-12-23;"ЛС-669500334;ЛС-662342583";active;2025-11-20
CLT-009025;B2C;;Колесникова Терентий Рубеновна;380686879374;+7(910)504-14-74;колесникова585@bk.ru;Казань;;;;prospect;2025-12-22
CLT-000629;B2B;;Селиверстов Аггей Исидорович;261746902983;+7(909)904-13-43;никифоров580@yandex.ru;Казань;;2025-05-13;ЛС-164196622;active;2025-11-26
CLT-000453;B2C;;Костина Януарий Фокич;535864496392;+7(926)294-97-97;kostina730@gmail.com;Новосибирск;;2020-04-25;ЛС-548537982;active;2025-10-13
CLT-000762;B2C;;Фадеева Наркис Матвеевич;432023510255;+7(951)973-17-24;fadeeva906@bk.ru;Санкт-Петербург;;2024-08-27;ЛС-785450369;active;2025-10-15
CLT-000138;B2B;банк, ПАО;Алексеева Ерофей Фролович;9003845762;+7(903)455-97-55;"alekseeva@p""bank.group";Казань;Лебедева Н.Г.;2022-10-13;"ЛС-164384046;ЛС-160843256;ЛС-162168936";active;2025-11-25
CLT-000942;B2C;;Харитонов Якуб Тарасович;217455537062;+7(981)290-79-23;kharitonov467@inbox.ru;Новосибирск;;2022-07-24;ЛС-543746121;churned;2025-03-06
